USERID,BEGIN_TIME,STARTLONGITUDE,STARTLATITUDE,DURATION
5093,20140811130618,115.758010,38.674010,32
7714,20140811164608,115.800835,39.256668,36
4225,20140811133324,115.455240,38.866486,30
384,20140820191207,115.538490,38.900780,36
7225,20140820152936,115.326600,38.423500,34
7226,20140821132111,115.454200,38.862713,13
7453,20140811144659,115.333786,38.955810,1
8787,20140813173531,115.468190,38.896760,8
8787,20140819145148,115.460205,38.850365,14
8793,20140817193911,116.088210,38.982037,9
5359,20140823165345,115.463060,38.900833,19
5297,20140811110802,115.502300,38.855972,23
2550,20140823121617,115.474770,38.874035,20
70,20140815142112,115.482080,38.899510,1
71,20140812104011,115.598900,38.978800,13
5316,20140812160302,116.032104,39.107105,4
2531,20140819161055,115.504456,38.842400,35
2621,20140812100237,115.931500,38.916850,34
4367,20140817172545,115.466270,38.812340,8
4377,20140815175037,115.565834,38.942500,30
4381,20140815173919,115.780130,38.690020,18
4353,20140815190710,115.490770,38.901610,6
4353,20140817102229,115.490770,38.901610,16
4385,20140817155622,115.474170,38.881943,34
4390,20140817151046,115.205080,38.737920,6
4392,20140813173819,115.485100,39.345900,32
4392,20140816102125,115.493010,39.343580,17
4397,20140813194649,114.594820,39.134960,18
4331,20140813135431,115.443440,38.865100,14
4332,20140811155853,115.524050,38.890244,7
4332,20140814112400,115.524050,38.890244,12
4332,20140814132940,115.524050,38.890244,7
4332,20140818114017,115.524050,38.890244,9
4332,20140822121144,115.524050,38.890244,12
4332,20140824182703,115.461790,38.872110,36
4336,20140821164654,116.012240,39.111385,37
7807,20140811173618,115.916950,38.922750,34
7809,20140814144654,115.320560,38.416110,37
7811,20140811112917,115.377220,39.139640,23
7811,20140811141451,115.443990,39.230940,14
7811,20140820172100,115.495100,39.349384,30
7814,20140811172450,115.491910,38.855470,36
7814,20140814165939,115.492200,38.858310,14
7815,20140811163916,115.460720,38.845780,34
7815,20140815163037,115.425030,38.808990,19
7816,20140817192405,115.335200,38.424600,22
7819,20140818163329,115.762780,38.684444,14
2562,20140813172912,115.471214,38.904900,24
2562,20140815150220,115.606970,38.700410,27
2562,20140816174016,115.461930,38.858273,23
2564,20140816185418,115.461945,38.858334,12
2573,20140814190214,115.461790,38.872110,5
2577,20140814130146,114.964250,38.747580,12
2577,20140823170532,114.964250,38.747580,23
5190,20140815171707,115.191410,38.791670,27
737,20140812190216,115.918785,38.933010,34
9338,20140814170845,115.304870,38.951370,40
7638,20140812113139,115.491940,38.837776,11
9361,20140820151430,115.753610,39.212055,18
9350,20140823161051,115.441060,38.849110,23
7713,20140813153814,114.203230,38.867860,32
7714,20140813171032,115.803850,39.261936,14
6255,20140816152231,115.977550,39.224216,1
9139,20140818143233,115.448660,38.877914,4
9139,20140824150419,115.317550,38.946950,17
5056,20140812134812,115.461945,38.858334,32
8981,20140817114749,115.490770,38.901610,13
5353,20140813163358,115.483960,38.881090,16
4911,20140812113138,115.444030,38.871128,34
4912,20140811171217,116.092500,38.979443,37
8793,20140812131300,116.099220,39.007380,9
4915,20140820131203,116.101280,38.971115,8
5303,20140814105913,114.746200,39.041150,5
2547,20140822161048,115.088890,38.347220,24
9718,20140814153331,115.317510,38.421402,33
9718,20140819143246,115.309135,38.409927,18
9720,20140815114259,115.317510,38.421402,30
9752,20140819150226,115.809150,39.288470,23
9754,20140813145716,115.255360,38.328140,32
9754,20140819172108,115.326600,38.423500,36
9769,20140823100526,115.309135,38.409927,23
9755,20140812140404,115.846400,38.528640,3
9755,20140817132644,115.762780,38.684444,26
9757,20140812105724,115.490524,38.756100,8
9760,20140813100547,115.456665,38.852787,30
9761,20140816171435,116.033320,39.124860,1
9761,20140822162056,116.028550,39.116623,32
7720,20140817100417,115.465140,38.883880,14
7720,20140820113520,115.452720,38.888570,5
4463,20140817155959,114.964250,38.747580,31
4466,20140812104347,115.483150,38.766610,11
4466,20140814132145,115.483150,38.766610,11
4466,20140815171318,115.380600,38.684350,14
4477,20140817150746,115.458600,38.891510,10
4477,20140818100237,115.444650,38.891370,1
4477,20140820105014,115.444650,38.891370,36
4478,20140823185906,115.439990,38.852020,17
4481,20140814114235,115.477190,38.864210,27
4472,20140820161000,116.092500,38.979443,21
4483,20140822111109,115.489440,38.788055,18
5863,20140824192324,115.474340,38.890070,20
8503,20140813135751,116.032130,39.107070,31
8503,20140817161708,116.032104,39.107105,27
8505,20140817124529,115.454720,38.865000,18
8506,20140816150335,115.488050,38.853333,34
8508,20140816184335,115.143590,38.689710,14
8514,20140814165837,115.112970,38.789880,8
8514,20140820140605,115.121650,38.842450,29
8515,20140815103056,115.643810,39.014640,4
8515,20140820122713,115.530600,38.854110,25
8518,20140812125515,115.444650,38.891370,10
8373,20140819122348,115.326584,38.423390,35
5215,20140812171549,115.774700,38.680200,36
5219,20140814112421,115.932500,38.918330,33
5219,20140818193422,115.918800,38.932800,33
5229,20140811143727,115.806100,38.834200,23
5383,20140815173313,115.695000,38.632780,30
5385,20140816121348,115.716510,38.826890,33
6009,20140817185809,114.973850,38.513950,23
5980,20140813161859,115.998770,39.493130,12
6850,20140820162543,115.505554,38.871113,26
6930,20140812181739,116.001000,39.473900,12
6932,20140820161441,115.644196,39.004790,37
6898,20140812170009,115.495100,39.349384,30
9052,20140811102519,115.492200,38.858310,34
9052,20140815150255,115.295500,38.806900,22
9053,20140817100352,115.792100,39.271900,8
9054,20140823105143,115.354210,38.517920,31
9092,20140813115106,114.695430,39.352420,2
4432,20140816120431,115.487210,38.849870,14
4434,20140814180948,115.474760,38.874035,8
4434,20140817172742,115.474760,38.874035,16
4437,20140812182145,115.777400,38.695800,17
4440,20140814115017,115.929570,38.926810,1
4441,20140816123709,115.456665,38.852787,34
4441,20140818174053,115.126100,38.851090,30
4442,20140817152331,114.659170,39.291252,35
4443,20140818120212,115.789604,39.262505,11
4443,20140819154106,115.811540,39.266130,4
4422,20140816145622,115.467600,39.319350,2
4424,20140812100445,115.253640,38.885730,26
4425,20140812143326,115.636370,39.019120,24
4426,20140811163051,115.442780,38.878613,23
4426,20140814171137,115.457200,38.872000,12
4513,20140812151636,115.501240,38.837810,14
4513,20140817100348,115.477190,38.864160,13
4513,20140820101913,115.491910,38.855470,2
4514,20140821101909,115.474800,38.860725,2
4516,20140813120112,115.474770,38.874035,1
4516,20140813163110,115.489420,38.862667,3
4519,20140812154527,115.931460,39.384790,32
9635,20140811120254,115.477190,38.864160,34
9639,20140822112005,116.101280,38.971115,14
9655,20140815103953,115.489420,38.862667,14
9810,20140816152456,115.489420,38.862667,14
9810,20140817100600,115.489420,38.862667,11
9810,20140820151109,115.489420,38.862667,1
9810,20140822141916,115.489420,38.862667,4
9813,20140813130233,115.460860,38.806420,33
9814,20140820104952,115.457200,38.872000,12
9815,20140813112739,115.483150,38.766610,23
9820,20140819152345,115.453850,38.823220,4
9821,20140823165737,115.483055,38.865276,31
9822,20140813151905,115.490770,38.901610,13
9823,20140819112838,115.502010,38.860996,1
9829,20140820173703,115.465140,38.883880,13
9829,20140823104702,115.458600,38.891510,35
9830,20140815144445,115.495100,39.349384,9
2577,20140811112601,114.964250,38.747580,24
2577,20140815120927,114.964250,38.747580,13
2577,20140819145243,114.964250,38.747580,11
5190,20140812155324,115.158430,38.706690,2
5190,20140813162334,115.088940,38.729460,38
5145,20140811120638,115.480510,38.875893,23
5145,20140816183846,115.474800,38.860725,34
6194,20140820111129,115.500000,38.819168,11
6197,20140816133147,115.127800,38.836700,2
6199,20140814160312,115.327450,38.949883,10
6199,20140821142206,115.327450,38.949883,11
6199,20140824104840,115.327450,38.949883,24
6209,20140814144122,115.501240,38.837810,24
6209,20140817100936,115.487210,38.849860,23
6210,20140817122841,115.783140,38.980100,35
6213,20140819130014,115.333786,38.955810,13
6213,20140824144003,115.333786,38.955810,23
6215,20140814133419,115.500790,38.831380,24
6217,20140811154359,116.032130,39.107070,32
6219,20140818191146,115.456665,38.852787,8
9849,20140824170405,115.409120,39.290810,19
9850,20140812110902,115.519480,38.864250,23
9850,20140813171435,115.524050,38.890244,9
6170,20140815121542,116.088210,38.982037,9
6170,20140822160015,116.090670,38.996610,30
6173,20140813170947,115.475555,38.869720,2
6173,20140821130222,115.449190,38.869780,23
6174,20140813160825,115.477790,38.862610,1
6174,20140814104148,115.476500,38.856533,9
6174,20140819102848,115.477790,38.862610,3
6178,20140821173749,115.473840,38.845000,18
6182,20140811114054,116.007260,39.484150,30
6182,20140811130636,116.009990,39.489360,13
6182,20140813114643,116.007260,39.484150,5
6182,20140813134549,116.009990,39.489360,7
6182,20140815120556,116.052040,39.477000,2
6183,20140823140937,114.860510,38.716030,35
6184,20140811123941,116.023140,39.104218,34
6184,20140812133728,115.527440,38.918324,39
6187,20140812185153,115.495834,38.890835,13
6187,20140815130547,115.483980,38.881058,2
6187,20140818115357,115.496530,38.875850,18
6772,20140820142323,115.494100,38.863650,3
6774,20140811140724,115.519920,38.848160,11
6774,20140820145534,115.519480,38.864250,18
6774,20140821120331,115.496390,38.856945,29
1992,20140816170412,115.489440,38.788055,1
1993,20140818105633,115.317460,38.329210,10
1996,20140819175321,115.909670,38.583103,18
1997,20140822115501,114.982780,38.521110,25
2000,20140815123429,115.465140,38.883880,13
1927,20140812152629,116.014850,39.483166,24
1928,20140816192624,115.531250,39.043570,40
1930,20140813105634,116.007010,39.146435,30
7053,20140814133944,115.465200,38.772743,33
6398,20140811181602,115.463060,38.900833,14
6398,20140815110607,115.484440,38.854717,37
6376,20140819152427,115.478800,38.768784,1
6378,20140815105221,115.488050,38.853333,1
6379,20140811115017,115.483060,38.865170,34
6382,20140819112135,115.592690,39.102400,28
6383,20140818112027,115.461790,38.872110,13
6386,20140814125505,116.090680,39.142170,14
6413,20140818185600,115.461130,38.921820,34
6414,20140814123322,116.020050,39.491714,31
6415,20140811151614,115.482080,38.899510,34
6415,20140820162842,115.482080,38.899510,1
6313,20140811113120,114.978570,38.731080,36
3527,20140822164108,116.101280,38.971115,24
3688,20140811190356,115.473020,38.886400,33
3685,20140814123112,115.494100,38.863650,14
3685,20140819154637,115.492200,38.858310,17
3629,20140811125950,115.212520,38.711120,36
3629,20140811141521,115.212520,38.711120,10
3632,20140818171732,115.438300,38.881330,22
3634,20140812180713,116.048060,38.960556,33
3642,20140817170534,115.449770,39.298750,18
3692,20140814191611,115.465800,38.852870,6
3612,20140824133533,115.317550,38.946950,23
3614,20140813173454,115.153750,38.865950,33
3847,20140822153831,115.931500,38.916850,26
1120,20140813102742,115.168180,38.709630,3
1120,20140819100434,115.168180,38.709630,2
1236,20140817185531,116.007260,39.484150,23
1121,20140811111501,116.027830,39.465270,33
1846,20140813180452,115.326010,38.428700,6
1846,20140820183222,115.325690,38.428684,3
1844,20140816141811,116.020000,39.491700,34
1770,20140814142201,114.969600,38.617954,13
1770,20140815145114,115.513860,38.870018,12
922,20140815122115,115.461790,38.872110,36
916,20140812165801,114.695300,39.352500,27
918,20140817135401,115.471940,38.838600,40
6782,20140814130915,115.088890,38.347220,37
6782,20140815152800,114.910570,38.498050,33
6783,20140812165905,115.427820,38.854810,13
6783,20140823164946,115.460720,38.845780,30
6788,20140813142049,115.333930,38.409420,24
6788,20140816152650,115.339790,38.452240,27
6792,20140822153400,115.485360,38.778110,25
6793,20140815100141,114.936000,38.728400,36
6793,20140821182538,115.489120,38.889210,21
6791,20140814133059,115.443440,38.865097,24
6791,20140821103027,115.443440,38.865097,27
2559,20140822152545,115.491910,38.855470,22
9557,20140815111626,115.460730,38.845634,11
9561,20140824154210,115.322480,38.405500,24
8592,20140812110246,115.326600,38.423500,36
5885,20140816143847,115.479910,38.858800,40
5869,20140824132827,115.657660,39.007190,23
9567,20140821143939,115.650010,39.020294,30
7129,20140821154605,115.483980,38.881058,26
7851,20140818115525,114.126030,38.701855,13
9839,20140814100544,115.527220,38.860558,14
9842,20140811151814,115.465140,38.883880,32
9571,20140817122409,115.006220,38.774460,9
3553,20140812173639,115.748985,39.195602,34
4148,20140815115238,116.037920,39.133220,14
4149,20140813154529,115.336494,39.214928,24
4346,20140811144307,115.326600,38.423500,33
879,20140812183420,116.012570,39.118126,4
4936,20140817111255,115.339480,38.927500,23
4298,20140813100233,115.443924,38.715040,6
7448,20140816150228,115.327450,38.949875,21
2987,20140815113102,115.160000,38.881400,12
2992,20140815104854,116.032130,39.107070,37
4452,20140822110720,115.507220,38.845676,26
1237,20140811100221,115.577330,38.884990,30
8571,20140820113458,115.565834,38.942500,26
2475,20140814124559,114.980830,38.515850,11
2580,20140817165907,114.685520,39.352550,32
6409,20140814163853,115.547780,38.912030,7
7407,20140812130156,116.023140,39.104218,37
7408,20140816113904,114.681110,39.342220,13
7408,20140816170310,114.698450,39.346470,14
7408,20140819103916,114.682290,39.358810,10
4919,20140813103633,115.905020,38.563270,17
4920,20140813161836,115.762780,38.684444,2
4920,20140824153014,115.762780,38.684444,20
4922,20140816182806,115.477190,38.864210,33
4924,20140815104329,115.452720,38.888570,17
3735,20140819140947,115.502300,38.855972,34
1712,20140817114551,115.451840,38.884260,13
1768,20140813102439,116.023140,39.104218,36
1769,20140822144159,115.483490,38.889053,34
1782,20140813100419,115.957910,38.639580,18
1838,20140812173149,116.048060,38.960556,9
1838,20140814122219,116.048060,38.960556,9
1838,20140814181029,116.105100,38.993700,8
1838,20140815134327,116.065240,38.984665,13
1842,20140814140335,115.326010,38.428700,35
1843,20140812115014,115.877396,39.309998,30
1846,20140819115822,115.326600,38.423500,10
1844,20140815135759,116.017360,39.471910,38
1844,20140818104155,116.026390,39.483890,26
6413,20140817160358,115.463010,38.891567,11
2878,20140814115004,115.477790,38.862610,3
1067,20140822192536,115.465140,38.883880,23
1068,20140812185337,115.454720,38.619450,7
1658,20140818184812,115.490660,38.818750,32
1675,20140812155755,115.922620,38.897575,2
2887,20140817165629,115.753610,39.212055,32
4456,20140816113102,115.460730,38.845634,5
3550,20140813143108,115.458600,38.891510,32
878,20140817142847,115.221950,38.747780,17
9159,20140823151128,115.552920,38.833725,18
188,20140811173640,115.712190,38.655630,3
188,20140817170553,115.695000,38.632780,6
7449,20140815112653,115.466270,38.812340,9
7408,20140816131212,114.682290,39.358810,14
4452,20140817190929,115.507220,38.845676,9
884,20140814115936,115.143590,38.689710,14
1237,20140813170917,115.577330,38.884990,30
9177,20140811175327,115.461640,38.871180,33
932,20140811113637,115.497250,38.855250,32
189,20140824140120,115.774700,38.680200,37
6409,20140818155227,115.482080,38.899510,8
7451,20140817150236,114.700200,39.331860,33
4896,20140812165030,115.337030,38.943150,1
2477,20140811170641,115.467600,39.319350,30
2480,20140812155851,115.454544,38.896810,14
2480,20140816182155,115.484640,38.892185,13
9187,20140815101306,116.021000,39.304420,9
9193,20140818152334,114.974790,38.509630,30
9195,20140811160924,115.965010,39.428450,27
1507,20140821170714,115.327450,38.949883,13
1507,20140823110209,115.327450,38.949883,5
1509,20140819194727,115.443440,38.865097,34
1509,20140822153306,115.443440,38.865097,22
1397,20140812114155,115.466490,38.860200,23
1397,20140816135320,115.466960,38.885530,8
3757,20140817113703,115.258310,38.909110,3
3757,20140817123134,115.468190,38.896760,2
3799,20140815132843,115.513430,38.874004,37
3800,20140817102633,115.454170,38.881390,30
3803,20140817193430,115.421110,38.829120,27
