ARRIVAL_TIME,USERID,INCOME,ENTERTAINMENT,BABY,GENDER,SHOPPING,user_lon,user_lati,DURATION,SHOPID,shop_lon,shop_lati,class,train
20140821161319,1195,2,1,1,2,7,115.338580,38.416530,18,1051,115.339648,38.426806,6,"1"
20140821161321,4658,1,2,1,1,5,115.490135,38.766407,34,9687,115.490459,38.770911,1,"1"
20140821161357,2438,2,2,0,1,5,115.531525,38.890724,16,3773,115.536044,38.897773,6,"1"
20140821161400,2711,2,1,1,2,7,115.961420,39.480545,28,6570,116.007014,39.482510,6,"1"
20140821161406,2380,3,3,0,1,9,115.490005,38.893246,30,5034,115.490108,38.901529,6,"1"
20140821161423,7966,2,1,1,2,7,115.537600,38.856434,26,9303,115.563243,38.922893,1,"1"
20140821161503,2818,2,1,1,2,7,115.674330,38.537720,23,9952,115.927633,38.587874,1,"1"
20140821161504,9525,2,1,1,2,7,115.082830,38.663630,21,9214,115.498113,38.862165,1,"1"
20140821161516,6735,2,1,1,2,2,116.040020,39.489670,34,11899,116.096159,39.508123,1,"1"
20140821161525,7208,1,2,0,1,5,114.777220,38.701940,25,9499,114.987469,38.742346,3,"1"
20140821161533,2720,2,2,0,1,5,115.796200,39.262310,19,6093,115.809933,39.276416,6,"1"
20140821161729,3456,3,1,0,1,5,115.496000,38.841680,16,7361,115.516357,38.843944,5,"1"
20140821161740,9823,3,3,0,1,9,115.513430,38.874004,32,3763,115.517260,38.875734,6,"1"
20140821161745,8768,2,7,0,2,8,115.451510,38.854790,28,10501,115.465028,38.871710,1,"1"
20140821161803,926,2,1,1,2,7,115.468790,38.836433,34,4972,115.475973,38.882573,6,"1"
20140821161803,6590,2,4,0,1,6,115.406100,38.820374,31,664,115.474703,38.851994,9,"1"
20140821161826,3791,3,3,0,1,9,115.485040,39.345980,23,4501,115.498547,39.353428,6,"1"
20140821161903,4441,2,4,0,1,6,115.482520,38.811700,23,9149,115.495463,38.821915,9,"1"
20140821161913,5423,2,6,0,1,5,115.636370,39.019120,38,9175,115.654763,39.020861,1,"1"
20140821161942,6085,2,1,1,2,7,114.982780,38.521110,17,899,115.000317,38.521262,6,"1"
20140821162017,4407,2,1,1,2,7,115.468790,38.836433,22,4834,115.468833,38.874231,6,"1"
20140821162040,5970,2,1,1,2,7,116.027756,39.118725,16,6270,116.033138,39.124422,6,"1"
20140821162100,57,2,6,0,1,5,115.476000,38.726600,27,3209,115.497197,38.759771,6,"1"
20140821162154,2745,3,3,0,1,9,115.466230,38.822670,40,9256,115.469172,38.830446,1,"1"
20140821162233,7031,2,3,1,2,8,115.809150,39.288470,19,11327,115.840338,39.288794,1,"1"
20140821162314,946,2,6,0,1,5,116.105100,38.993700,38,5342,116.113121,38.995263,6,"1"
20140821162343,6891,2,4,0,1,6,115.468790,38.836433,30,3745,115.485434,38.852444,6,"1"
20140821162352,1077,2,1,1,2,7,115.998710,39.493210,38,7261,116.019980,39.498526,6,"1"
20140821162355,3128,2,1,1,2,7,115.500000,38.819168,37,9299,115.503503,38.821234,1,"1"
20140821162413,6965,1,2,1,1,5,115.438890,39.060830,34,11,115.444044,39.066508,8,"1"
20140821162459,8404,2,1,1,2,7,115.857990,38.887340,17,10634,115.873515,38.889840,1,"1"
20140821162535,5969,1,2,1,1,5,115.474170,38.881943,27,7921,115.475603,38.884061,8,"1"
20140821162549,7060,3,3,0,1,9,115.325690,38.428684,25,1019,115.327492,38.428806,6,"1"
20140821162552,6234,2,6,0,1,5,115.456665,38.852787,38,9151,115.461327,38.853202,1,"1"
20140821162630,7655,2,1,1,2,7,115.351590,38.468450,38,2155,115.387931,38.469547,6,"1"
20140821162637,8173,2,1,1,2,7,116.105100,38.993700,20,5560,116.111390,38.998586,6,"1"
20140821162646,2508,2,1,1,2,2,115.320560,38.416110,23,8066,115.325939,38.422220,1,"1"
20140821162651,3188,2,1,0,1,5,116.009990,39.489360,17,181,116.019704,39.490626,8,"1"
20140821162658,2127,3,3,0,1,9,115.476000,38.726600,26,3234,115.497538,38.768534,6,"1"
20140821162708,8156,2,1,1,2,7,115.479910,38.858900,16,4966,115.486941,38.859679,6,"1"
20140821162800,1435,1,2,1,1,5,115.650010,39.020294,23,7942,115.662431,39.027490,8,"1"
20140821162806,4249,2,3,1,2,8,115.867615,38.949543,33,5188,115.934990,38.951281,6,"1"
20140821162848,6682,2,1,1,2,7,115.379390,38.815200,28,648,115.453042,38.835161,1,"1"
20140821162905,188,2,1,1,2,7,115.775900,38.688683,38,3536,115.779776,38.689377,6,"1"
20140821162908,8284,2,3,1,2,8,115.474770,38.874035,16,4921,115.475496,38.879146,6,"1"
20140821162927,1282,3,3,0,1,9,115.467780,38.892048,36,4851,115.467899,38.896678,6,"1"
20140821162943,6834,2,2,0,1,5,115.531525,38.890724,26,3773,115.536044,38.897773,6,"1"
20140821163017,2096,2,6,0,1,5,115.524050,38.890244,32,9155,115.524653,38.902750,1,"1"
20140821163022,2326,2,6,0,1,5,115.656944,39.026390,27,7942,115.662431,39.027490,8,"1"
20140821163023,6723,2,6,0,1,5,115.487560,38.828770,32,7962,115.504181,38.830193,8,"1"
20140821163031,6673,1,1,1,2,1,115.140970,38.711790,34,9553,115.158168,38.713931,3,"1"
20140821163052,3732,2,1,1,2,7,115.088940,38.729460,22,1874,115.096004,38.732284,6,"1"
20140821163052,8734,2,1,1,2,7,114.674740,39.349720,29,5736,114.699267,39.359482,6,"1"
20140821163127,9439,3,3,0,1,9,115.493010,39.343580,19,4631,115.496007,39.350918,6,"1"
20140821163130,7652,2,6,0,1,5,115.494100,38.863650,30,7893,115.497237,38.866077,8,"1"
20140821163148,3321,2,1,1,2,7,115.926160,38.924130,29,10610,115.932048,38.928977,1,"1"
20140821163157,401,2,3,1,2,8,115.221950,38.747780,25,3201,115.414009,38.769941,6,"1"
20140821163209,8256,2,1,1,2,7,116.014850,39.483166,24,11902,116.020037,39.488649,1,"1"
20140821163224,3608,2,1,1,2,7,115.145256,38.846430,26,4409,115.150275,38.853884,6,"1"
20140821163242,508,3,3,0,1,9,114.681110,39.342220,18,5736,114.699267,39.359482,6,"1"
20140821163316,6661,2,1,1,2,2,115.433630,38.982260,23,9255,115.442699,39.021680,1,"1"
20140821163341,6199,2,6,0,1,5,115.327450,38.949883,17,549,115.332913,38.954241,8,"1"
20140821163352,1339,1,2,0,1,5,115.324220,38.971090,16,9110,115.339073,38.989164,1,"1"
20140821163354,4269,2,6,0,1,5,115.483490,38.889053,35,9194,115.483595,38.889103,1,"1"
20140821163357,1729,2,1,1,2,7,115.507250,38.851040,24,9140,115.509512,38.859812,1,"1"
20140821163412,8824,2,2,0,1,5,115.460730,38.845634,26,7969,115.489396,38.863577,8,"1"
20140821163415,8575,2,6,0,1,5,116.092500,38.979443,19,7390,116.103639,38.985946,8,"1"
20140821163428,6019,2,1,0,2,2,114.910540,38.442060,30,8835,114.989586,38.455760,4,"1"
20140821163428,7954,2,1,1,2,7,114.955360,38.734860,34,3127,114.963891,38.746715,6,"1"
20140821163445,6133,2,1,0,1,5,115.438890,39.060830,33,7356,115.451286,39.067475,8,"1"
20140821163536,2332,2,6,0,1,5,116.103450,38.991140,28,66,116.103544,38.995642,8,"1"
20140821163547,6900,3,3,0,1,9,115.258310,38.909110,30,4345,115.269305,38.916676,6,"1"
20140821163804,6739,2,6,0,1,5,115.500790,38.831380,30,7996,115.503684,38.837178,8,"1"
20140821163814,3888,2,3,1,2,8,115.488350,38.742790,38,606,115.497920,38.771186,3,"1"
20140821163832,8405,1,2,1,1,5,115.463060,38.900833,31,9318,115.470517,38.901627,1,"1"
20140821163853,2874,2,1,1,2,7,115.495260,39.359010,31,4482,115.501621,39.362411,6,"1"
20140821163859,2634,3,3,0,1,9,115.151085,38.707417,23,1668,115.157071,38.708236,6,"1"
20140821163901,6706,2,6,0,1,5,115.538490,38.900780,30,9072,115.546837,38.908113,1,"1"
20140821163916,6752,2,1,1,2,2,115.466270,38.812340,25,10494,115.474694,38.814135,1,"1"
20140821163925,8994,3,3,0,1,9,115.490524,38.756100,32,3335,115.495409,38.770743,6,"1"
20140821163942,3675,2,1,1,2,7,115.507250,38.851040,26,4947,115.507967,38.852107,6,"1"
20140821163946,3071,2,1,1,2,7,115.474800,38.860725,36,4998,115.485254,38.862158,6,"1"
20140821164016,1752,2,6,0,1,5,115.502300,38.855972,40,3885,115.503538,38.863647,6,"1"
20140821164034,8657,3,3,0,1,9,116.174720,38.957340,23,5564,116.206283,38.980491,6,"1"
20140821164034,9189,2,1,1,2,2,114.995056,38.513077,18,8697,114.997979,38.515228,1,"1"
20140821164043,4831,2,1,1,2,2,115.994580,39.092820,37,11512,116.068080,39.126298,1,"1"
20140821164052,4039,1,2,1,1,5,115.650010,39.020294,36,7942,115.662431,39.027490,8,"1"
20140821164057,8936,2,6,0,1,5,115.473840,38.845000,18,9023,115.476652,38.854699,1,"1"
20140821164110,5723,2,1,1,2,7,115.669820,38.664570,21,9832,115.720740,38.688778,1,"1"
20140821164112,373,2,2,0,1,5,115.120570,38.682537,24,385,115.166899,38.712988,8,"1"
20140821164132,2335,2,1,1,2,7,115.500000,38.819168,36,9299,115.503503,38.821234,1,"1"
20140821164134,72,2,1,1,2,2,115.348130,38.938976,28,9124,115.351477,38.948664,1,"1"
20140821164207,7419,2,1,1,2,7,115.462950,38.817400,33,9256,115.469172,38.830446,1,"1"
20140821164214,7311,3,3,0,1,9,116.007260,39.484150,32,6662,116.008888,39.488851,6,"1"
20140821164222,692,2,6,0,1,5,115.366530,38.864400,18,9069,115.397364,38.869469,1,"1"
20140821164249,167,2,2,0,1,5,115.485360,38.778110,27,1942,115.489221,38.779287,6,"1"
20140821164257,4271,2,1,1,2,7,114.973850,38.513950,28,899,115.000317,38.521262,6,"1"
20140821164332,4801,2,6,0,1,5,115.506485,38.780327,33,9685,115.508845,38.785130,1,"1"
20140821164407,9221,1,2,1,1,5,115.507225,38.837223,29,9059,115.511985,38.846964,1,"1"
20140821164411,4043,2,1,1,2,7,116.107590,38.982056,26,5502,116.113342,38.982784,6,"1"
20140821164421,1518,2,6,0,1,6,115.478510,38.929470,19,9228,115.479761,38.943936,1,"1"
20140821164427,70,2,1,1,2,7,115.483055,38.865276,19,3741,115.498867,38.875607,6,"1"
20140821164552,4323,2,6,0,1,5,115.462950,38.817400,36,9060,115.475235,38.863486,1,"1"
20140821164555,5552,2,3,1,2,8,115.168180,38.709630,29,1832,115.172890,38.711749,6,"1"
20140821164619,9458,2,1,1,2,7,114.974790,38.509630,31,974,114.989492,38.512552,6,"1"
20140821164627,314,1,1,1,2,7,115.483490,38.889053,30,10499,115.488058,38.889861,2,"1"
20140821164638,6678,2,1,1,2,7,115.474800,38.860725,17,9170,115.476874,38.862256,1,"1"
20140821164654,4336,2,1,1,2,7,116.012240,39.111385,37,6140,116.039030,39.114275,6,"1"
20140821164657,6449,2,1,1,2,7,115.158340,38.714672,24,1720,115.166580,38.720497,6,"1"
20140821164702,9421,3,3,0,1,9,115.640830,38.553050,33,3497,115.731475,38.688940,6,"1"
20140821164704,2838,2,6,0,1,5,115.438890,39.060830,18,7356,115.451286,39.067475,8,"1"
20140821164712,3645,2,1,1,2,7,115.326600,38.423500,22,8058,115.334460,38.424135,1,"1"
20140821164718,3435,3,3,0,1,9,116.020000,39.491700,27,6507,116.021528,39.495798,6,"1"
20140821164720,2631,2,1,1,2,7,115.463060,38.900833,19,3747,115.474442,38.902420,6,"1"
20140821164723,6792,2,1,1,2,7,115.290550,38.747550,29,3201,115.414009,38.769941,6,"1"
20140821164728,4367,2,1,1,2,7,115.466230,38.822670,32,9183,115.477776,38.827263,1,"1"
20140821164732,9548,2,1,1,2,7,115.495100,39.349384,24,4631,115.496007,39.350918,6,"1"
20140821164751,1317,2,1,1,2,7,115.325690,38.428684,20,8034,115.355037,38.434296,1,"1"
20140821164756,6313,2,2,0,1,5,114.987650,38.743290,18,3028,114.988304,38.750366,6,"1"
20140821164756,9063,2,1,1,2,7,115.449100,38.826790,34,9011,115.460268,38.833587,1,"1"
20140821164801,1808,2,1,1,2,7,115.325690,38.428684,23,1019,115.327492,38.428806,6,"1"
20140821164822,7449,2,6,0,1,5,115.500000,38.819168,34,7935,115.545589,38.848510,8,"1"
20140821164823,5323,2,1,1,2,7,115.931500,38.916850,36,10554,115.932659,38.921742,1,"1"
20140821164829,1529,2,1,1,2,7,116.097370,38.977340,18,5331,116.104496,38.981052,6,"1"
20140821164922,7067,2,1,1,2,7,115.452720,38.888570,35,5003,115.466075,38.891005,6,"1"
20140821164947,4591,2,2,0,1,5,115.903630,39.137585,23,11404,115.942873,39.214330,1,"1"
20140821165042,49,2,1,1,2,7,115.169990,38.790770,20,10444,115.224911,38.826560,1,"1"
20140821165056,1904,2,1,1,2,2,115.317510,38.421402,17,8066,115.325939,38.422220,1,"1"
20140821165114,867,2,1,1,2,7,115.507250,38.851040,31,9047,115.507518,38.852788,1,"1"
20140821165129,3166,1,2,1,1,5,115.326600,38.423500,18,9253,115.446578,38.870389,1,"1"
20140821165202,2620,2,1,1,2,7,115.460730,38.845634,35,9127,115.461408,38.868599,1,"1"
20140821165208,5699,3,3,0,1,9,115.458600,38.891510,26,4962,115.459842,38.898882,6,"1"
20140821165229,206,2,6,0,1,5,115.505554,38.871113,25,4981,115.506072,38.880431,6,"1"
20140821165240,1411,3,3,0,1,9,114.980430,38.742750,27,3028,114.988304,38.750366,6,"1"
20140821165244,7126,2,6,0,1,5,115.900910,38.870870,21,5208,115.929982,38.897752,6,"1"
20140821165253,51,1,2,1,1,5,115.327450,38.949883,25,549,115.332913,38.954241,8,"1"
20140821165331,7517,2,2,0,1,5,115.475450,38.899586,34,5034,115.490108,38.901529,6,"1"
20140821165406,4050,2,4,0,1,6,114.964250,38.747580,17,9467,114.973772,38.750887,1,"1"
20140821165411,539,2,1,1,2,7,115.362220,38.671110,38,3155,115.384724,38.680068,6,"1"
20140821165418,9704,3,3,0,1,9,115.775900,38.688683,32,3536,115.779776,38.689377,6,"1"
20140821165532,1903,2,1,1,2,2,115.926160,38.924130,23,10610,115.932048,38.928977,1,"1"
20140821165532,6961,2,1,1,2,7,115.811540,39.266130,27,4753,115.891077,39.312574,6,"1"
20140821165607,379,2,1,1,2,7,116.111115,39.550278,26,7251,116.134134,39.558229,6,"1"
20140821165614,4492,2,1,1,2,7,115.984170,39.481945,40,11894,116.007014,39.482510,1,"1"
20140821165629,407,2,6,0,1,5,115.463200,38.881800,29,4861,115.475328,38.892115,6,"1"
20140821165652,8811,2,1,1,2,7,115.182510,39.129593,34,4637,115.412423,39.227726,6,"1"
20140821165655,1285,2,1,0,1,5,115.638070,39.029280,17,558,115.641829,39.030636,8,"1"
20140821165700,2856,2,6,0,1,5,115.562410,38.876340,28,5002,115.571672,38.881857,6,"1"
20140821165708,5990,2,6,0,1,5,115.265724,38.295204,33,1060,115.335331,38.305331,6,"1"
20140821165730,220,1,2,1,1,5,115.638070,39.029280,30,8015,115.651560,39.035512,8,"1"
20140821165749,7627,2,6,0,1,6,115.446470,38.833150,34,7360,115.450844,38.835400,5,"1"
20140821165750,6528,3,3,0,1,9,115.463010,38.891567,19,4851,115.467899,38.896678,6,"1"
20140821165814,2814,2,7,0,2,8,115.448550,38.901560,34,3884,115.485768,38.901578,6,"1"
20140821165826,9466,2,1,1,2,7,115.439490,38.836450,29,9296,115.448550,38.842834,1,"1"
20140821165827,4941,2,1,1,2,7,115.474170,38.881943,27,4856,115.475924,38.882945,6,"1"
20140821165842,7072,2,1,1,2,7,115.485275,38.858055,18,4966,115.486941,38.859679,6,"1"
20140821165858,7200,2,2,0,1,5,114.995056,38.513077,27,249,115.000539,38.520704,8,"1"
20140821165913,846,2,1,1,2,2,115.320560,38.416110,24,8066,115.325939,38.422220,1,"1"
20140821165924,6167,2,2,0,1,5,115.502010,38.860996,22,4840,115.503181,38.863106,6,"1"
20140821165928,3541,2,1,1,2,2,115.643810,39.014640,25,10503,115.649831,39.017090,1,"1"
20140821170011,9513,2,6,0,1,5,116.099220,39.007380,26,5307,116.112874,39.014476,6,"1"
20140821170039,7892,2,1,1,2,7,115.121650,38.842450,25,4340,115.145151,38.843234,6,"1"
20140821170112,5433,2,1,1,2,7,114.746200,39.041150,18,10358,114.760020,39.050147,1,"1"
20140821170119,1138,2,1,0,1,5,115.327450,38.949883,25,655,115.334605,38.955987,3,"1"
20140821170151,8067,2,1,1,2,7,115.461945,38.858334,29,3864,115.468225,38.865958,6,"1"
20140821170203,5044,2,6,0,1,5,115.379390,38.815200,23,5042,115.460977,38.826047,6,"1"
20140821170225,5339,2,1,1,2,7,115.479910,38.858900,17,4833,115.494334,38.866597,6,"1"
20140821170229,84,2,1,1,2,2,115.319170,38.426670,22,9671,115.455716,38.577565,1,"1"
20140821170247,405,3,3,0,1,9,115.973040,39.496850,21,6515,116.000669,39.500795,6,"1"
20140821170247,9063,2,1,1,2,7,115.473840,38.845000,31,4880,115.487175,38.879209,6,"1"
20140821170256,192,2,6,0,1,5,115.460730,38.845634,40,3840,115.500107,38.867433,6,"1"
20140821170344,3954,2,1,1,2,7,115.495834,38.890835,38,4862,115.504452,38.891539,6,"1"
20140821170357,505,2,1,1,2,2,115.444500,38.818810,23,9241,115.464749,38.830959,1,"1"
20140821170407,575,2,1,1,2,2,115.636370,39.019120,32,9328,115.646949,39.019711,1,"1"
20140821170414,4465,1,2,1,1,5,115.507220,38.845680,18,9059,115.511985,38.846964,1,"1"
20140821170415,6039,2,1,1,2,7,115.020920,38.502950,23,806,115.026080,38.514317,6,"1"
20140821170527,9430,2,1,1,2,7,115.541030,38.876884,22,9139,115.547694,38.884834,1,"1"
20140821170607,183,2,6,0,1,5,115.511110,38.878613,23,5015,115.516608,38.882454,6,"1"
20140821170619,7294,2,1,1,2,7,115.325690,38.428684,27,2047,115.333050,38.431739,6,"1"
20140821170628,7192,2,2,0,1,5,116.033320,39.124860,18,6225,116.050503,39.125234,6,"1"
20140821170701,2642,1,2,1,1,5,115.524050,38.890244,19,7961,115.603356,38.891097,8,"1"
20140821170702,3054,2,6,0,1,5,115.568886,38.873480,30,5002,115.571672,38.881857,6,"1"
20140821170729,8242,3,3,0,1,9,114.987650,38.743290,33,3028,114.988304,38.750366,6,"1"
20140821170807,9293,2,1,1,2,2,115.327990,38.403180,18,8972,115.333775,38.408048,1,"1"
20140821170823,502,2,6,0,1,5,115.426550,38.923150,38,9271,115.429550,38.931384,1,"1"
20140821170954,4801,2,6,0,1,5,115.552320,38.750416,18,3266,115.583308,38.793005,6,"1"
20140821171004,3146,2,6,0,1,5,116.088210,38.982037,27,10775,116.096649,38.990048,1,"1"
20140821171052,8976,2,1,1,2,7,115.508000,38.758200,30,2032,115.509280,38.760052,6,"1"
20140821171147,3351,2,1,1,2,7,115.490135,38.766407,30,9652,115.497146,38.770075,1,"1"
20140821171235,3159,1,2,1,2,4,116.028550,39.116623,31,6270,116.033138,39.124422,6,"1"
20140821171237,1710,2,2,0,2,4,115.483055,38.865276,32,5017,115.489195,38.866751,6,"1"
20140821171258,5910,2,6,0,1,5,115.482160,38.840534,34,4947,115.507967,38.852107,6,"1"
20140821171309,5423,2,6,0,1,5,115.656944,39.026390,34,7942,115.662431,39.027490,8,"1"
20140821171347,1993,3,3,0,1,9,115.308136,38.424520,37,1051,115.339648,38.426806,6,"1"
20140821171402,3959,2,3,1,2,8,116.032104,39.107105,21,6270,116.033138,39.124422,6,"1"
20140821171411,9555,2,1,1,2,7,115.481880,39.355500,31,4671,115.494498,39.358345,6,"1"
20140821171436,328,2,4,0,1,6,115.463200,38.881800,36,556,115.467319,38.883753,8,"1"
20140821171508,1965,2,6,0,1,5,115.478510,38.929470,27,9228,115.479761,38.943936,1,"1"
20140821171516,5042,2,1,1,2,2,115.623090,39.008900,38,10503,115.649831,39.017090,1,"1"
20140821171635,7144,2,1,1,2,7,115.525150,38.875990,37,9014,115.586262,38.883114,1,"1"
20140821171638,7458,2,4,0,1,6,115.487210,38.849870,34,9104,115.492065,38.855296,1,"1"
20140821171642,675,2,1,1,2,7,114.936000,38.728400,29,3127,114.963891,38.746715,6,"1"
20140821171656,7071,2,6,0,1,5,115.529010,38.868774,25,7318,115.532990,38.877236,8,"1"
20140821171729,6771,2,6,0,1,5,115.405220,38.750000,21,3171,115.471890,38.789595,6,"1"
20140821171753,5386,3,3,0,1,9,116.033320,39.124860,23,6472,116.037866,39.128145,6,"1"
20140821171759,3588,2,1,1,2,7,114.699356,39.361618,38,10831,114.702629,39.362885,1,"1"
20140821171816,6685,2,3,1,2,8,115.533050,38.882700,31,9303,115.563243,38.922893,1,"1"
20140821171825,9162,2,7,0,2,8,115.498764,38.775764,28,1908,115.504617,38.778197,6,"1"
20140821171847,421,2,1,1,2,7,115.931380,39.199900,33,11308,115.966579,39.212443,1,"1"
20140821171922,7551,2,1,1,2,7,116.032104,39.107105,31,6472,116.037866,39.128145,6,"1"
20140821171934,9309,1,2,1,2,4,115.784035,38.682990,35,9900,115.786134,38.695227,3,"1"
20140821172025,3068,2,1,1,2,7,114.659120,39.291350,28,5764,114.696007,39.318317,6,"1"
20140821172108,2766,3,3,0,1,9,115.132520,38.750470,23,1881,115.145986,38.756739,6,"1"
20140821172135,1270,2,1,1,2,2,115.011780,38.499870,34,8842,115.013596,38.522631,1,"1"
20140821172145,7622,2,1,1,2,7,115.482080,38.899510,29,9025,115.487898,38.900490,1,"1"
20140821172154,2979,2,1,1,2,7,116.011800,39.125298,31,11571,116.029858,39.130965,1,"1"
20140821172157,2863,2,1,0,1,5,115.320560,38.943610,24,549,115.332913,38.954241,8,"1"
20140821172226,2581,2,1,1,2,7,116.023140,39.104218,25,6270,116.033138,39.124422,6,"1"
20140821172242,9882,3,3,0,1,9,116.052040,39.477000,18,6484,116.052732,39.490870,6,"1"
20140821172245,4351,3,3,0,1,9,115.137590,38.840294,24,4340,115.145151,38.843234,6,"1"
20140821172249,1675,3,3,0,1,9,115.812225,38.866390,38,5144,115.885070,38.879202,6,"1"
20140821172251,6462,2,1,1,2,7,115.496390,38.856945,16,3883,115.497314,38.859918,6,"1"
20140821172252,6739,2,6,0,1,5,115.500790,38.831380,26,9027,115.505559,38.848285,1,"1"
20140821172300,7493,2,6,0,1,5,114.974790,38.509630,30,8763,114.997112,38.512355,1,"1"
20140821172311,6965,1,2,1,1,5,115.438890,39.060830,30,7356,115.451286,39.067475,8,"1"
20140821172354,7184,2,1,1,2,7,115.495100,39.349384,28,4631,115.496007,39.350918,6,"1"
20140821172429,1835,2,1,1,2,7,116.016945,39.119720,32,11626,116.032918,39.123967,1,"1"
20140821172432,373,2,2,0,1,5,115.433716,38.862300,20,4885,115.456579,38.895856,6,"1"
20140821172503,6636,2,1,1,2,7,115.877396,39.309998,33,4753,115.891077,39.312574,6,"1"
20140821172528,999,3,3,0,1,9,116.002060,39.169730,31,6312,116.015654,39.174730,6,"1"
20140821172531,9808,2,2,0,1,5,115.325690,38.428684,18,3293,115.448365,38.602877,6,"1"
20140821172532,9493,2,1,1,2,7,115.472950,38.855860,26,9170,115.476874,38.862256,1,"1"
20140821172543,6197,3,3,0,1,9,115.463060,38.900833,25,4897,115.478114,38.901634,6,"1"
20140821172551,6524,2,6,0,1,5,115.456910,38.876590,35,515,115.467768,38.896734,8,"1"
20140821172554,5708,2,2,0,1,5,115.500220,38.871563,22,4846,115.504323,38.871597,6,"1"
20140821172610,5022,3,3,0,1,9,116.036950,39.113420,24,6472,116.037866,39.128145,6,"1"
20140821172629,2261,2,1,1,2,7,115.348860,38.690480,18,1910,115.384318,38.692707,6,"1"
20140821172647,5318,2,1,1,2,7,115.458600,38.891510,26,4861,115.475328,38.892115,6,"1"
20140821172651,4492,2,1,1,2,7,116.007260,39.484150,36,6662,116.008888,39.488851,6,"1"
20140821172703,8451,2,1,1,2,7,115.984170,39.481945,27,6570,116.007014,39.482510,6,"1"
20140821172731,261,2,2,0,1,5,115.489420,38.862667,38,3851,115.496214,38.865705,6,"1"
20140821172843,4949,2,7,0,2,8,115.475296,38.903250,34,9163,115.487761,38.908113,1,"1"
20140821172854,1724,1,2,0,1,6,115.900200,38.938500,24,33,115.931003,38.939565,8,"1"
20140821172859,4784,3,3,0,1,9,116.028550,39.116623,33,6270,116.033138,39.124422,6,"1"
20140821172903,4954,2,1,1,2,7,115.462250,38.865200,23,4902,115.471127,38.874182,6,"1"
20140821172911,6971,1,2,1,1,5,115.368800,38.871730,17,7310,115.441688,38.887165,8,"1"
