"","userid","arrTime","shopid","test_pro"
"3209",1104,20140811102512,7510,0.0698859468102455
"3210",2685,20140817102621,12,0.0698723495006561
"3211",1304,20140811183606,1101,0.0698076337575912
"3212",5481,20140817140211,9332,0.0693801939487457
"3213",6237,20140811181319,5736,0.0692774206399918
"3214",9620,20140817164329,9467,0.0691244453191757
"3215",3264,20140817185830,7360,0.0690739676356316
"3216",6499,20140817125410,1104,0.0690333023667336
"3217",7005,20140811124200,9604,0.0690178126096725
"3218",8124,20140817112750,3028,0.0689787566661835
"3219",5225,20140817165616,7217,0.0688042864203453
"3220",5817,20140811105843,5034,0.0687886029481888
"3221",6082,20140817175121,1019,0.0687457323074341
"3222",3841,20140811150744,9328,0.0686272606253624
"3223",5289,20140811104209,9225,0.0685188472270966
"3224",2063,20140811131958,9256,0.0684833750128746
"3225",2851,20140811191749,10994,0.0684341862797737
"3226",5930,20140811171209,9135,0.0682825744152069
"3227",2356,20140817114558,9303,0.0682755410671234
"3228",6946,20140811170228,3548,0.0682284161448479
"3229",5703,20140811160120,9251,0.0681543499231339
"3230",589,20140817165820,4671,0.0680122748017311
"3231",3688,20140817121139,9151,0.0679115727543831
"3232",8943,20140811124121,9060,0.0677357986569405
"3233",9365,20140811184017,9151,0.0677228346467018
"3234",6179,20140811141014,9151,0.0674962177872658
"3235",1358,20140817172547,10490,0.0674272999167442
"3236",8551,20140811184727,3864,0.0673948377370834
"3237",5015,20140811124451,6270,0.0673935934901237
"3238",8940,20140817183916,9562,0.0673876851797104
"3239",8257,20140811140648,8992,0.0669576302170753
"3240",6827,20140811152035,5736,0.0667699575424194
"3241",5906,20140811115422,9652,0.0666809380054474
"3242",5220,20140817174120,8066,0.0663929358124733
"3243",2550,20140811154015,9328,0.0663684457540512
"3244",6679,20140811150950,4401,0.0660373494029045
"3245",956,20140817171426,5025,0.0660091936588287
"3246",8075,20140817185801,7951,0.066005565226078
"3247",3618,20140817131759,3771,0.0659345760941505
"3248",2343,20140811142348,9222,0.0659303814172745
"3249",358,20140811162038,5146,0.0658893957734108
"3250",5131,20140817181002,9089,0.0658648237586021
"3251",7933,20140817170741,7329,0.065533347427845
"3252",5640,20140811183102,7231,0.0653845518827438
"3253",9479,20140811102648,9299,0.0652484446763992
"3254",5289,20140817182715,10490,0.0650691837072372
"3255",1172,20140811111506,9652,0.0650499984622002
"3256",2338,20140811165518,7310,0.0649580135941505
"3257",4128,20140811131515,7981,0.0646559223532677
"3258",2992,20140811114412,6157,0.0646013021469116
"3259",1591,20140817102146,9299,0.0645947754383087
"3260",5093,20140811130618,3427,0.0644209831953049
"3261",9445,20140817135352,11640,0.0643510669469833
"3262",147,20140817161123,4306,0.0643413066864014
"3263",9092,20140811101131,5669,0.0642082244157791
"3264",7135,20140811173533,4337,0.0641309916973114
"3265",2379,20140811111142,5736,0.0640861913561821
"3266",8323,20140817152032,6662,0.0640685632824898
"3267",2412,20140811160350,10667,0.0640335455536842
"3268",7692,20140811164955,9067,0.0639608651399612
"3269",5384,20140817164331,7275,0.0638421401381493
"3270",9338,20140817191559,9250,0.0638240426778793
"3271",4100,20140817190851,5342,0.0637030750513077
"3272",2774,20140817150441,8860,0.0636367425322533
"3273",7262,20140817132604,11849,0.0636316686868668
"3274",433,20140811130753,9072,0.0635863840579987
"3275",2069,20140817174631,9299,0.063541479408741
"3276",6579,20140817105114,4916,0.0634772330522537
"3277",2313,20140811100919,9210,0.0633483305573463
"3278",3519,20140817133341,8860,0.0632962062954903
"3279",9762,20140811180929,9116,0.0631747618317604
"3280",6904,20140811190225,5920,0.0631120875477791
"3281",1290,20140811105035,4834,0.0630344077944756
"3282",7126,20140817105928,10554,0.062836617231369
"3283",8312,20140811140234,5331,0.0627340227365494
"3284",1780,20140817155912,9772,0.062652051448822
"3285",4783,20140811174845,7273,0.0626405999064445
"3286",9898,20140817132015,9011,0.0626211687922478
"3287",5949,20140817165911,4862,0.0626150071620941
"3288",5528,20140811112734,4345,0.0625897571444511
"3289",9354,20140817150444,1019,0.0624262653291225
"3290",1077,20140817181730,11902,0.0624061301350594
"3291",6023,20140817105910,9183,0.0623066984117031
"3292",4764,20140811174346,5303,0.0622642561793327
"3293",5201,20140811164505,958,0.0622190125286579
"3294",4712,20140817120039,10576,0.062148280441761
"3295",956,20140817160012,7310,0.0618926212191582
"3296",902,20140811144139,4909,0.0617912337183952
"3297",7852,20140811172335,4671,0.0617448501288891
"3298",9927,20140817155823,9147,0.0615516528487206
"3299",963,20140811185023,7273,0.061497189104557
"3300",639,20140817163045,11640,0.0612662620842457
"3301",3165,20140811104816,9255,0.0611214302480221
"3302",8890,20140817161451,4637,0.0611019469797611
"3303",9062,20140817122020,9170,0.0610386207699776
"3304",6978,20140817192526,9450,0.0609213747084141
"3305",7912,20140817182008,7996,0.0608626306056976
"3306",3304,20140811120951,9060,0.0608364753425121
"3307",4032,20140811181552,782,0.060688454657793
"3308",6924,20140811121605,1668,0.0606348887085915
"3309",6428,20140811130633,5742,0.0603665634989738
"3310",4840,20140811130442,6400,0.0602743700146675
"3311",9354,20140817110657,8869,0.0602569356560707
"3312",9107,20140811160250,4925,0.0602287836372852
"3313",9930,20140817185905,4851,0.0598987638950348
"3314",2253,20140817162423,11764,0.0598611086606979
"3315",6232,20140811131914,9151,0.0597984977066517
"3316",2435,20140817154549,9030,0.0596933364868164
"3317",657,20140817173825,9151,0.0596725605428219
"3318",1837,20140811115354,9467,0.059658620506525
"3319",5867,20140817184120,6472,0.0596204176545143
"3320",8887,20140817140852,10939,0.0595304369926453
"3321",4645,20140817171520,10610,0.0594858564436436
"3322",4252,20140817150945,978,0.0592391863465309
"3323",7226,20140811154029,9174,0.0591512583196163
"3324",8652,20140811122003,8015,0.0591430030763149
"3325",4083,20140811170810,10657,0.0589529536664486
"3326",4644,20140811191602,4937,0.0589124783873558
"3327",7515,20140811150627,7962,0.0587850660085678
"3328",6432,20140811165132,11848,0.0587021708488464
"3329",4848,20140817122059,9604,0.0585927665233612
"3330",4698,20140811174315,2382,0.0585266910493374
"3331",9391,20140811104911,7141,0.0583443976938725
"3332",6758,20140811153035,553,0.0583281442523003
"3333",3605,20140811170111,9067,0.0582787953317165
"3334",7453,20140811134446,655,0.0582300238311291
"3335",6192,20140811111510,8506,0.0580358654260635
"3336",7924,20140811115832,7350,0.0579673871397972
"3337",2457,20140811120113,5120,0.0579652898013592
"3338",8471,20140817153555,9866,0.0579175539314747
"3339",5080,20140811141129,4823,0.0575412288308144
"3340",3866,20140811142536,1312,0.0574455112218857
"3341",733,20140817105200,9219,0.057418767362833
"3342",6876,20140817165921,10862,0.0573608577251434
"3343",810,20140811171425,7980,0.057311438024044
"3344",1311,20140811155835,5736,0.0573039017617702
"3345",7091,20140811121009,4234,0.057078842073679
"3346",2104,20140817164058,1156,0.0570467002689838
"3347",443,20140817154858,8860,0.0570333153009415
"3348",313,20140811170018,9151,0.0568800009787083
"3349",1829,20140811155336,8010,0.056872121989727
"3350",5033,20140811115728,3110,0.056857418268919
"3351",7395,20140817151754,7356,0.0567068681120872
"3352",7020,20140811115922,3836,0.0563588291406631
"3353",4825,20140811140921,9120,0.0563544221222401
"3354",7093,20140817144106,4916,0.0562769249081612
"3355",9655,20140811165155,9096,0.0561598539352417
"3356",6613,20140811114325,7068,0.0558902435004711
"3357",1682,20140811123826,9228,0.0557276010513306
"3358",4025,20140811113140,10503,0.0556316114962101
"3359",8580,20140817111436,3201,0.0555567666888237
"3360",8120,20140811120712,9299,0.0554586611688137
"3361",4581,20140817133722,18,0.0554422177374363
"3362",4940,20140811174211,9235,0.0554050840437412
"3363",7547,20140817120116,9788,0.0553358234465122
"3364",8099,20140817163232,7350,0.055329117923975
"3365",3199,20140817124838,664,0.0552881583571434
"3366",8556,20140817161511,4671,0.0552723817527294
"3367",3935,20140811145122,9225,0.0549197904765606
"3368",8727,20140817172801,10813,0.0548169314861298
"3369",9821,20140811102318,4684,0.0548155270516872
"3370",823,20140811123105,9124,0.0547544956207275
"3371",8555,20140811160638,6054,0.0547081418335438
"3372",960,20140817160816,6472,0.0546929240226746
"3373",8304,20140817102246,4952,0.054691269993782
"3374",6559,20140817112822,9151,0.054565753787756
"3375",7960,20140811111208,9241,0.0543889887630939
"3376",6436,20140817122731,8066,0.0541694052517414
"3377",9713,20140811100423,6599,0.0540792793035507
"3378",531,20140811132043,9152,0.0540128238499165
"3379",1175,20140811120606,9207,0.0539426133036613
"3380",5570,20140811131739,4549,0.0537985265254974
"3381",6559,20140811103757,9151,0.0537826046347618
"3382",6519,20140817143008,936,0.0537679605185986
"3383",2738,20140811113414,1019,0.0537353940308094
"3384",5535,20140811154718,7318,0.053681556135416
"3385",8840,20140817182155,5736,0.0536333061754704
"3386",2465,20140811130244,10604,0.0536104068160057
"3387",5102,20140811171602,5736,0.0535365790128708
"3388",3249,20140811160338,9222,0.0534729287028313
"3389",3968,20140811163401,9151,0.0533266179263592
"3390",702,20140817151859,8697,0.0531597584486008
"3391",8213,20140817140243,9170,0.0530895031988621
"3392",8897,20140817121249,4851,0.0529938414692879
"3393",425,20140817101355,8842,0.0529825650155544
"3394",4080,20140811120759,4909,0.0529678575694561
"3395",2514,20140817161817,3856,0.0529627054929733
"3396",9155,20140811121044,3452,0.0527264885604382
"3397",515,20140817172739,11849,0.0526614673435688
"3398",8747,20140811113031,4631,0.0525637827813625
"3399",5975,20140811102117,3427,0.0525261238217354
"3400",8011,20140817145915,9225,0.0524284951388836
"3401",1300,20140811102311,7217,0.05227917060256
"3402",6702,20140817130643,9043,0.0521849654614925
"3403",3761,20140817195511,6564,0.0520411878824234
"3404",4371,20140811162445,5405,0.0520228184759617
"3405",1008,20140817113623,4962,0.0519839264452457
"3406",9697,20140817133506,3724,0.0517925284802914
"3407",9081,20140811124332,9299,0.0517615117132664
"3408",7720,20140811101427,5015,0.0517525970935822
"3409",2684,20140811172827,7141,0.0516781024634838
"3410",2758,20140817120449,9104,0.0516766309738159
"3411",7959,20140811144230,9170,0.0516146458685398
"3412",8254,20140811131134,5028,0.051600243896246
"3413",5423,20140811102752,4909,0.0515625290572643
"3414",7921,20140811122838,5669,0.0515184365212917
"3415",7314,20140817152524,4851,0.0514299347996712
"3416",9184,20140811100039,3851,0.0514170564711094
"3417",7422,20140811134512,3791,0.0511906109750271
"3418",5652,20140811192321,9140,0.0511309616267681
"3419",2312,20140817134247,9104,0.0510325357317924
"3420",2104,20140817174850,1101,0.0509227141737938
"3421",5577,20140817193539,9116,0.0507267862558365
"3422",8285,20140811141622,5417,0.0506280362606049
"3423",4942,20140811161226,3790,0.0505934432148933
"3424",3099,20140817192403,4340,0.0505047030746937
"3425",5980,20140811122300,7163,0.0503263361752033
"3426",9682,20140811174359,8860,0.050176102668047
"3427",3811,20140817153728,6054,0.049960795789957
"3428",8089,20140817113214,9118,0.0499537847936153
"3429",3834,20140817103741,664,0.0498142167925835
"3430",2639,20140811163738,5870,0.0497927814722061
"3431",8343,20140817154109,5295,0.0497109331190586
"3432",6299,20140811114735,9069,0.0495908446609974
"3433",732,20140811160058,5188,0.0495644323527813
"3434",1292,20140817135742,3739,0.0495379455387592
"3435",9738,20140817152047,11574,0.0494702756404877
"3436",8881,20140811151119,8842,0.0493791177868843
"3437",1467,20140811133932,10490,0.0492953062057495
"3438",8192,20140817132811,4340,0.0491767339408398
"3439",5469,20140817113228,10457,0.0491265431046486
"3440",4553,20140811105054,9116,0.0490901954472065
"3441",4039,20140811110149,7942,0.0490668155252934
"3442",1913,20140811131908,553,0.0490508116781712
"3443",1488,20140811184409,1689,0.0489335730671883
"3444",4929,20140811145442,9139,0.0488737337291241
"3445",4323,20140811111801,9280,0.048853624612093
"3446",9138,20140817125100,9093,0.0484559200704098
"3447",7738,20140811174726,4916,0.0483413152396679
"3448",4428,20140811162137,11603,0.0483233034610748
"3449",8574,20140817183750,3724,0.0482830256223679
"3450",4685,20140817194552,3864,0.0482487678527832
"3451",311,20140811164118,1019,0.0482456833124161
"3452",6034,20140811143609,9855,0.0479071736335754
"3453",2051,20140811140914,9170,0.0478934086859226
"3454",9286,20140811133629,10510,0.0478640832006931
"3455",3772,20140817135810,10610,0.0478543378412724
"3456",5884,20140817185240,6472,0.0478079430758953
"3457",3480,20140817170012,8846,0.047788493335247
"3458",6748,20140817102208,734,0.0476690605282784
"3459",3118,20140817153446,3427,0.0474745705723763
"3460",2984,20140817125931,11640,0.047396145761013
"3461",4056,20140817165347,5736,0.0473050735890865
"3462",5154,20140817111326,10498,0.0472661927342415
"3463",9001,20140811140241,3771,0.0472353883087635
"3464",9941,20140811124302,553,0.0471507795155048
"3465",7094,20140811115951,8000,0.0471066907048225
"3466",104,20140811112915,7273,0.0468808263540268
"3467",4252,20140811111541,1019,0.0468727722764015
"3468",5594,20140811124819,3883,0.04686663672328
"3469",2039,20140817144120,4937,0.046592965722084
"3470",4168,20140811123148,8010,0.0465644970536232
"3471",5778,20140817111621,7068,0.0465602688491344
"3472",1424,20140811111311,9152,0.0465332679450512
"3473",1159,20140811121145,533,0.0465041324496269
"3474",9192,20140817191505,4631,0.0464694574475288
"3475",8546,20140817133453,9652,0.046389278024435
"3476",7921,20140817164143,9259,0.0463845208287239
"3477",7842,20140817174121,9303,0.0463708341121674
"3478",1326,20140811103258,9170,0.0463047027587891
"3479",8081,20140817105628,7350,0.0462355874478817
"3480",7282,20140817164906,10634,0.0461784191429615
"3481",4768,20140817130820,3791,0.0461740903556347
"3482",9083,20140817165229,9652,0.0458624958992004
"3483",9318,20140817142514,5334,0.0457983650267124
"3484",590,20140811101642,3527,0.045790895819664
"3485",5430,20140817162232,9048,0.0456049405038357
"3486",2334,20140811135131,3864,0.0455801151692867
"3487",6781,20140817193031,6270,0.0454451404511929
"3488",6576,20140811183703,7350,0.0454251803457737
"3489",2049,20140817145050,5742,0.0454141832888126
"3490",9401,20140811182233,9855,0.0453811585903168
"3491",7027,20140811124002,5025,0.0453346148133278
"3492",2586,20140817114030,3415,0.0451284907758236
"3493",6672,20140811145320,3416,0.0451270639896393
"3494",2504,20140811114103,4923,0.0450681708753109
"3495",5231,20140817141627,6229,0.0449857264757156
"3496",85,20140811163546,8066,0.044974859803915
"3497",9430,20140817125935,3759,0.0449432171881199
"3498",6957,20140817171148,3763,0.0445544198155403
"3499",6622,20140817163342,3137,0.0444429516792297
"3500",5756,20140817172220,3864,0.0443462543189526
"3501",3102,20140817190319,4579,0.0443402677774429
"3502",1755,20140811130729,7273,0.0442948080599308
"3503",2336,20140811140826,533,0.0442775301635265
"3504",3755,20140811111219,9170,0.044173676520586
"3505",1873,20140811123646,1749,0.0441520065069199
"3506",8525,20140811190724,7275,0.043998509645462
"3507",5874,20140817135938,10782,0.043975505977869
"3508",7188,20140811171316,7275,0.0439465381205082
"3509",1582,20140811121800,8869,0.0439441427588463
"3510",3731,20140817105603,9604,0.0439276024699211
"3511",5918,20140817164757,3771,0.0438088364899158
"3512",2055,20140817190733,9253,0.0437613464891911
"3513",4629,20140817160425,3864,0.0437340065836906
"3514",4046,20140811145229,9090,0.043651282787323
"3515",4003,20140817183350,10656,0.0436300449073315
"3516",5594,20140817155522,9225,0.0435872189700603
"3517",7881,20140811110536,4975,0.0435302555561066
"3518",5315,20140811130941,9241,0.0435244366526604
"3519",5654,20140817145852,3427,0.0434984900057316
"3520",7087,20140811130848,11357,0.0434883907437325
"3521",658,20140817171639,3180,0.0434314422309399
"3522",6931,20140817190449,4962,0.0434173382818699
"3523",3548,20140811122402,4499,0.0433360375463963
