USERID,INCOME,ENTERTAINMENT,BABY,GENDER,SHOPPING
3992,03,03,0,01,09
7378,02,01,1,02,02
8468,03,05,0,01,07
8659,01,06,0,01,03
4049,02,01,0,01,07
9377,02,01,1,02,02
721,02,06,0,01,05
3720,02,01,1,02,07
668,02,01,1,02,02
1090,02,01,1,02,07
7124,02,06,0,01,05
1427,02,07,0,01,05
8281,03,05,0,01,08
6256,02,07,0,02,08
9770,02,01,1,02,07
860,02,01,1,02,02
8934,03,03,0,01,09
4817,01,02,1,01,05
5664,01,02,1,01,05
8228,01,02,1,01,05
6587,03,01,0,01,04
7058,02,01,1,02,07
2746,01,01,0,01,08
1462,02,01,1,02,02
2081,02,01,1,02,02
8702,02,04,0,01,06
3666,03,01,0,01,08
2753,03,04,0,01,10
7737,02,01,1,02,02
500,02,01,1,02,07
36,02,01,1,02,02
4035,03,03,0,01,09
6410,02,01,1,02,02
297,01,02,0,01,08
3640,02,01,1,02,02
5924,02,01,1,02,02
2108,02,02,0,01,05
761,02,07,0,02,08
2169,02,01,0,01,05
8164,02,01,1,02,02
4453,02,01,1,02,02
9778,02,01,0,01,04
9637,02,01,1,02,02
5960,02,01,1,02,02
4802,02,05,0,01,06
4265,01,01,0,01,02
7361,02,02,0,01,01
332,02,01,1,02,02
7733,01,06,0,01,01
4530,02,01,1,02,02
9734,02,06,0,01,06
6066,03,03,0,01,09
2930,03,04,0,01,01
2180,02,01,0,01,05
5735,03,03,0,01,09
8382,03,05,0,01,07
5615,02,01,0,01,05
1153,03,03,0,01,09
155,02,06,0,01,05
2536,02,02,0,01,05
3633,02,04,0,01,09
8046,01,01,0,01,08
2776,03,03,0,01,09
4811,03,04,0,01,08
5928,02,01,1,02,02
6584,01,02,1,01,05
5152,02,06,0,01,05
5452,02,01,1,02,02
8889,02,01,0,01,03
8810,02,01,0,01,05
7878,02,01,1,02,07
8441,03,03,0,01,09
5360,03,03,0,01,09
9084,03,03,0,01,09
7135,03,03,0,01,09
9503,02,01,0,01,05
5441,01,06,0,01,02
3907,02,01,1,02,02
7634,02,01,1,02,02
1682,01,02,1,01,05
1064,03,03,0,01,09
4311,03,03,0,01,09
8635,02,01,1,02,02
392,02,01,1,02,07
3854,02,01,1,02,02
4922,02,06,0,01,06
3520,03,03,0,01,09
270,02,01,1,02,07
8081,02,06,0,01,05
8390,02,01,1,02,02
5406,02,01,1,02,02
8765,02,01,1,02,02
7306,02,01,0,01,05
7125,02,01,1,02,02
2021,02,01,0,01,05
8400,02,01,1,02,07
2335,02,01,1,02,07
5661,02,01,1,02,02
8227,02,01,1,02,07
2754,02,06,0,01,05
8452,01,02,1,01,05
3165,02,01,1,02,07
4685,02,01,1,02,07
2102,02,01,1,02,02
458,02,01,1,02,07
1514,03,03,0,01,09
6597,02,01,1,02,02
2114,02,06,0,01,05
4709,02,06,0,01,05
3516,03,03,0,01,09
4652,02,02,0,01,07
3315,02,01,1,02,07
807,01,03,0,01,05
9280,01,01,0,01,06
1446,01,05,0,01,10
4605,01,02,0,01,05
3317,02,01,1,02,07
2927,03,01,0,01,03
9703,03,03,0,01,09
3219,02,03,0,01,03
5515,02,01,0,01,05
9650,01,02,1,01,05
4314,02,01,0,01,05
6658,02,01,1,02,02
4680,01,02,1,02,04
970,03,02,0,01,03
7922,03,03,0,01,09
4588,02,01,1,02,07
6419,02,06,0,01,05
1696,02,01,1,02,02
4440,02,01,1,02,02
1684,02,01,1,02,07
7844,03,03,0,01,09
7788,02,01,1,02,07
9801,01,03,0,01,07
9674,03,03,0,01,06
1610,03,03,0,01,09
4632,01,06,0,01,08
8453,03,05,0,01,04
8755,03,02,0,01,01
4455,03,03,0,01,09
149,03,03,0,01,09
5266,02,01,1,02,07
9311,02,06,0,01,05
854,02,01,0,01,02
5885,02,01,1,02,07
1813,02,01,1,02,02
34,02,01,1,02,02
5461,02,01,0,01,05
2194,03,03,0,01,09
9811,02,01,1,02,02
5066,02,02,0,01,05
5858,03,02,0,01,06
3647,02,01,1,02,07
9062,03,01,0,01,06
6076,01,02,1,01,05
1870,03,05,0,01,08
4478,02,01,1,02,02
4109,03,03,0,01,09
9545,02,01,1,02,02
804,02,01,1,02,07
618,02,01,1,02,07
7195,02,01,1,02,07
6106,02,02,0,01,05
2007,02,01,0,01,05
3979,02,01,0,01,05
4609,02,01,1,02,02
6251,02,01,0,01,05
4974,03,03,0,01,09
1413,03,03,0,01,09
7130,02,01,1,02,07
7299,01,05,0,01,03
7422,02,02,0,01,06
8463,03,01,0,01,06
8087,02,01,0,01,05
7981,02,04,0,01,09
4437,02,01,1,02,02
7894,01,02,1,01,05
7629,02,01,1,02,07
5711,03,03,0,01,09
6745,02,01,1,02,07
3784,03,03,0,01,09
5197,01,02,1,02,04
9670,02,01,1,02,07
6463,02,06,0,01,05
3997,01,03,0,01,09
7740,02,01,1,02,02
4593,03,03,0,01,04
324,02,07,0,02,08
9454,03,03,0,01,09
8957,02,02,0,01,09
4284,02,01,1,02,02
5503,03,03,0,01,09
1886,03,03,0,01,09
4930,03,03,0,01,09
8686,02,01,1,02,02
3254,02,01,1,02,07
6139,02,01,1,02,07
9873,02,06,0,01,05
918,02,04,0,01,06
185,02,06,0,01,05
7931,02,02,0,01,05
4136,02,01,1,02,07
192,02,06,0,01,05
9338,01,02,1,01,05
689,02,01,1,02,02
7217,02,06,0,01,05
6678,02,01,1,02,07
6047,02,06,0,01,05
5178,01,04,1,02,07
3134,03,03,0,01,09
1776,01,01,0,01,07
2272,01,02,1,01,05
2415,01,02,1,01,05
3617,02,02,0,01,05
5207,02,03,1,02,08
6012,02,01,1,02,02
410,02,01,1,02,07
5592,01,02,1,01,05
3104,02,06,0,01,05
1731,02,01,0,01,05
1041,03,06,0,01,07
4473,03,03,0,01,09
252,02,01,1,02,07
8587,02,01,1,02,07
7692,02,01,1,02,07
3820,01,02,1,01,05
6982,02,06,0,01,05
5446,03,03,0,01,09
8918,01,02,0,01,04
6964,03,03,0,01,09
3181,01,02,1,01,05
5983,02,04,0,01,03
5867,02,01,1,02,07
2941,03,03,0,01,09
2583,02,01,1,02,07
6255,02,06,0,01,05
8082,02,01,1,02,02
3561,02,01,1,02,07
3724,02,04,0,01,06
3141,02,01,1,02,02
5056,02,01,1,02,02
8389,03,03,0,01,09
6489,02,06,0,01,05
617,02,01,1,02,07
9038,03,03,0,01,03
4696,03,03,0,01,09
1036,03,01,0,01,09
5093,03,03,0,01,09
5973,02,01,1,02,07
8413,01,02,0,01,05
3986,02,01,1,02,02
1088,03,01,0,01,05
490,02,01,1,02,07
4790,02,01,1,02,07
4102,01,02,1,02,04
7063,02,01,1,02,07
9761,02,01,1,02,07
9077,03,03,0,01,09
7725,03,03,0,01,09
5558,02,01,1,02,02
2191,02,01,1,02,07
3504,02,06,0,01,05
1638,02,01,1,02,07
319,03,01,0,01,06
1369,02,01,1,02,07
1364,02,03,0,01,04
8948,02,06,0,01,05
8443,03,03,0,01,09
605,02,03,0,01,03
8115,02,06,0,01,06
8151,02,01,1,02,02
2097,01,02,1,01,05
415,02,02,0,01,05
40,02,01,1,02,07
891,03,01,0,01,04
7936,02,01,1,02,02
4291,03,03,0,01,09
3834,01,02,0,01,05
3582,01,02,1,01,05
8892,02,02,0,01,05
8792,03,03,0,01,09
9009,02,02,0,01,05
6515,02,06,0,01,05
5205,02,01,1,02,07
8045,02,01,0,01,05
535,02,04,0,01,08
7359,02,06,0,01,05
4200,02,01,1,02,07
7761,02,01,1,02,02
7933,02,06,0,01,05
6467,02,06,0,01,05
5313,02,01,1,02,02
7763,02,01,0,01,05
8394,02,01,0,01,05
8540,01,02,1,01,05
9179,02,01,1,02,07
588,02,01,1,02,07
3019,02,01,1,02,07
9365,02,01,1,02,07
4924,02,02,0,01,05
66,02,01,1,02,07
360,03,03,0,01,09
9100,02,01,0,01,04
9809,02,01,1,02,07
2085,02,01,1,02,07
9091,02,01,1,02,07
8220,02,05,0,01,06
9262,02,05,0,01,07
7025,03,03,0,01,09
1257,02,06,0,01,05
2972,02,01,0,01,05
2580,02,01,1,02,07
1978,02,03,1,02,08
1109,02,06,0,01,05
1656,02,01,1,02,07
8544,02,01,0,01,05
5666,01,01,0,01,10
526,02,01,1,02,07
275,02,01,1,02,07
7121,02,01,1,02,07
3433,01,01,0,01,10
9339,02,01,1,02,02
5059,02,06,0,01,05
5486,02,01,1,02,02
4643,03,04,0,01,04
5340,03,03,0,01,09
7477,02,01,1,02,02
3590,03,06,0,01,05
945,03,01,0,01,05
3491,02,05,0,01,10
8211,03,03,0,01,09
7866,02,02,0,01,05
7871,02,01,1,02,07
799,02,01,1,02,07
7041,03,04,0,01,05
7318,03,03,0,01,09
4746,02,01,1,02,02
6847,02,01,1,02,07
3868,01,02,1,02,04
2491,02,01,1,02,02
2375,01,05,0,01,09
7719,02,06,0,01,05
7736,03,01,0,01,04
1957,02,01,1,02,02
4894,02,06,0,01,05
8969,03,01,0,01,04
6999,02,06,0,01,05
5898,02,06,0,01,05
1333,03,03,0,01,09
209,02,06,0,01,05
8223,02,01,1,02,07
733,02,01,1,02,07
8648,01,04,0,01,08
8560,02,02,0,01,05
1543,02,01,1,02,02
5366,03,06,0,01,03
2847,01,05,0,01,01
7362,03,03,0,01,09
2900,03,05,0,01,06
6002,02,01,1,02,07
446,02,06,0,01,05
1975,01,04,0,01,09
2794,03,04,0,01,04
5716,03,03,0,01,09
7194,03,03,0,01,09
6876,02,01,1,02,02
954,03,03,0,01,09
8612,02,01,1,02,07
1752,02,06,0,01,05
9127,01,02,0,01,03
2677,02,01,1,02,07
5006,02,01,1,02,07
5407,03,03,0,01,09
6451,02,01,1,02,07
8912,02,01,0,01,06
3871,02,01,1,02,02
1506,02,01,1,02,07
2401,02,06,0,01,05
3763,03,03,0,01,09
4607,01,04,0,01,05
9176,02,01,1,02,07
4279,02,05,0,01,05
3095,02,01,1,02,07
3857,02,01,1,02,02
5761,01,02,1,01,05
2170,02,01,1,02,07
2945,01,05,0,01,09
2537,01,01,1,02,01
123,02,01,1,02,02
2364,01,01,1,02,01
222,01,05,0,01,07
4492,02,01,1,02,07
9399,01,02,0,01,04
157,02,01,1,02,07
9276,01,02,1,01,05
9112,03,03,0,01,09
4622,03,05,0,01,02
1652,02,01,1,02,02
4915,01,02,1,01,05
8642,02,01,1,02,07
2541,02,01,1,02,07
2780,02,01,1,02,02
1308,02,01,1,02,07
430,02,01,1,02,07
1061,01,06,0,01,05
5223,02,01,1,02,07
2974,03,01,0,01,06
4304,02,01,1,02,02
4204,03,03,0,01,09
8709,03,03,0,01,09
2455,03,03,0,01,09
8423,02,01,1,02,02
2745,03,03,0,01,09
9294,03,03,0,01,08
422,02,01,1,02,07
6455,03,03,0,01,09
9603,03,03,0,01,09
5700,02,06,0,01,05
7429,02,01,0,01,05
8144,02,02,0,01,05
1691,02,01,0,01,05
7461,03,02,0,01,08
2706,03,03,0,01,09
9704,03,03,0,01,09
8899,02,01,1,02,07
1608,01,02,0,01,07
4401,02,04,0,01,07
7680,01,02,1,01,05
9794,02,01,0,01,09
3084,02,01,1,02,07
1880,03,03,0,01,09
4683,03,03,0,01,09
2724,02,01,1,02,02
9139,01,02,1,01,05
4838,03,03,0,01,09
2247,02,01,1,02,07
8475,03,04,0,01,08
702,02,01,1,02,07
3391,02,01,1,02,07
1126,02,05,0,01,08
2474,01,02,1,01,05
7008,02,01,1,02,07
5789,02,01,1,02,07
6527,02,01,1,02,07
1388,02,06,0,01,05
8858,02,01,1,02,07
9534,02,01,1,02,07
8219,02,01,0,01,05
2932,03,03,0,01,09
7541,03,03,0,01,09
3897,02,06,0,01,09
4615,02,01,1,02,07
7591,03,03,0,01,09
4042,01,03,0,01,09
1213,01,06,0,01,04
3912,03,03,0,01,09
5968,02,01,1,02,07
1096,02,01,0,01,09
6115,02,06,0,01,05
453,02,01,1,02,07
8265,03,03,0,01,09
6970,02,01,1,02,02
8263,01,01,0,01,02
6488,02,02,0,01,05
5913,02,01,1,02,07
771,02,05,0,01,03
2975,02,02,0,01,01
882,02,05,0,01,08
3044,02,05,0,01,02
9517,02,06,0,01,05
1026,01,02,0,01,09
7311,03,03,0,01,09
8964,01,02,0,01,03
1554,03,04,0,01,04
4869,03,03,0,01,09
3188,02,01,0,01,05
3916,02,01,1,02,02
8638,02,01,1,02,02
7553,02,01,1,02,07
4406,02,01,1,02,02
2571,02,01,1,02,07
9462,03,03,0,01,09
1110,01,04,0,01,07
769,03,03,0,01,09
2307,03,06,0,01,01
8271,03,03,0,01,09
2953,02,01,1,02,07
898,02,01,1,02,07
2990,03,03,0,01,09
2053,02,01,0,01,05
3859,03,03,0,01,09
2498,02,01,1,02,07
3360,01,02,0,01,04
8627,01,06,0,01,05
492,02,01,1,02,07
1144,02,01,1,02,07
2040,03,01,0,01,10
993,02,06,0,01,05
6301,02,01,1,02,07
6956,02,01,1,02,02
874,03,03,0,01,09
8384,03,04,0,01,07
6363,02,01,1,02,02
1485,03,06,0,01,04
5081,03,03,0,01,09
6394,03,03,0,01,09
4122,02,01,1,02,07
614,02,01,1,02,07
1087,01,01,0,01,09
8835,03,03,0,01,09
5031,02,03,0,01,07
5363,02,01,0,01,07
9786,03,03,0,01,09
3966,02,01,1,02,07
6280,02,01,1,02,07
4990,03,01,0,01,06
5123,01,05,0,01,02
6266,02,01,1,02,07
1760,03,03,0,01,09
8283,03,03,0,01,09
2506,01,02,1,01,05
8048,02,01,0,01,09
6629,02,03,0,01,04
6219,01,02,1,01,05
6439,02,01,0,01,04
3400,02,01,1,02,07
2680,03,03,0,01,09
7305,02,01,0,01,05
4358,02,07,0,02,08
8928,03,04,0,01,02
8218,02,01,1,02,02
4595,03,03,0,01,09
4165,01,03,0,01,07
6312,02,01,1,02,07
9087,03,03,0,01,09
1520,02,01,1,02,07
7616,01,02,0,01,06
5977,02,03,1,02,08
4863,02,01,0,01,03
2997,02,01,1,02,02
327,03,02,0,01,09
491,03,03,0,01,09
221,02,01,1,02,02
829,01,02,0,01,01
8825,03,03,0,01,09
3528,02,02,0,01,05
7373,02,01,1,02,02
3874,01,06,0,01,02
7079,02,01,1,02,07
8609,02,02,0,01,05
4088,02,01,1,02,07
5817,03,03,0,01,09
5036,03,03,0,01,09
7701,03,02,0,01,09
2968,02,01,1,02,02
2010,02,03,0,01,07
5966,03,03,0,01,09
2500,02,01,1,02,07
7193,02,01,1,02,07
4214,03,03,0,01,05
7569,02,01,1,02,02
5806,02,05,0,01,09
5012,02,01,1,02,07
2511,02,01,1,02,02
5435,02,02,0,01,05
5295,03,02,0,01,03
5609,02,01,1,02,07
1741,02,01,1,02,02
3931,02,01,1,02,07
3264,02,04,0,02,05
4688,03,03,0,01,09
8395,03,05,0,01,09
5627,02,01,1,02,07
6430,02,01,1,02,02
6356,02,02,0,01,05
4676,02,01,1,02,02
4563,03,03,0,01,09
1166,03,03,0,01,09
495,01,02,1,02,04
4938,03,03,0,01,09
3197,03,03,0,01,09
4763,03,05,0,01,05
3170,02,05,0,01,05
1755,02,06,0,01,05
258,02,01,1,02,02
6574,01,06,0,01,10
4374,02,02,0,01,03
7755,03,04,0,01,02
4259,02,01,1,02,07
8233,02,01,1,02,07
481,02,06,0,01,05
2735,02,06,0,01,05
1185,03,03,0,01,03
1801,03,01,0,01,06
815,02,06,0,01,05
9480,02,07,0,02,08
3345,02,02,0,01,09
1660,03,03,0,01,09
8675,03,03,0,01,06
5929,02,01,1,02,07
4550,03,03,0,01,09
2868,01,02,0,01,05
5813,03,03,0,01,09
8524,02,01,0,01,05
3890,01,06,0,01,01
884,02,01,1,02,07
7968,03,03,0,01,09
7016,02,04,0,01,06
4927,01,06,0,01,03
6165,01,06,0,01,03
4560,03,03,0,01,09
214,02,03,0,01,10
7583,02,01,1,02,07
4788,01,06,0,01,10
8186,02,04,0,01,08
5401,03,03,0,01,09
7485,01,03,0,01,02
2741,01,02,0,01,09
6637,01,02,1,01,05
2082,03,03,0,01,09
8600,03,01,0,01,06
5038,02,01,1,02,02
7088,02,06,0,01,02
8978,03,03,0,01,09
6987,03,03,0,01,09
9122,02,01,1,02,07
7654,03,05,0,01,08
9823,03,03,0,01,09
9628,01,04,0,01,04
1288,02,05,0,01,05
9444,02,01,1,02,07
5828,02,01,1,02,07
7997,02,01,1,02,07
1100,02,01,1,02,07
232,02,01,1,02,02
2589,02,06,0,01,05
5725,02,01,1,02,07
1249,02,02,0,01,05
9672,02,01,1,02,07
3862,03,03,0,01,09
5328,03,05,0,01,01
5881,02,06,0,01,08
4392,02,01,1,02,07
1928,01,02,1,01,05
6314,01,01,0,01,01
2782,02,01,1,02,07
4701,02,01,1,02,07
4037,02,01,0,01,05
6420,02,01,1,02,02
7100,02,01,0,01,05
8495,02,02,0,01,05
5493,02,01,1,02,02
4096,01,04,0,01,06
8214,03,04,0,01,10
7288,02,03,0,01,08
3419,02,01,1,01,06
6408,03,02,0,01,05
7342,03,03,0,01,09
2489,03,03,0,01,08
168,02,06,0,01,05
8368,02,01,1,02,07
4008,02,01,1,02,07
408,02,01,1,02,07
2258,02,06,0,01,05
5771,03,03,0,01,09
1503,02,01,1,02,07
5604,02,01,0,01,05
7243,02,01,1,02,07
8902,01,03,0,01,04
7175,02,02,0,02,04
2412,02,06,0,01,05
6028,02,01,1,01,06
2353,02,06,0,01,05
3648,02,02,0,01,02
8117,02,01,1,02,02
3929,02,01,0,01,02
644,02,04,0,01,06
6110,03,03,0,01,09
3461,02,01,1,02,02
6395,02,06,0,01,09
1483,02,01,1,02,07
3721,02,01,1,02,07
4712,02,01,1,02,02
8525,01,02,1,01,05
2346,02,01,1,02,02
7874,03,03,0,01,09
5030,03,03,0,01,09
6873,02,01,0,01,05
7054,01,02,1,01,05
6078,02,06,0,01,05
6971,01,02,1,01,05
3772,02,01,1,02,07
3852,01,02,1,01,05
4368,02,01,1,02,07
6338,03,03,0,01,09
4386,02,06,0,01,04
7309,02,04,0,01,02
9728,03,05,0,01,05
1147,02,06,0,01,05
4871,02,02,0,02,01
7776,02,02,0,01,06
4697,02,01,1,02,07
2629,02,01,1,02,07
5049,02,01,1,02,02
1904,02,01,1,02,02
6435,02,01,1,02,07
7853,02,02,0,01,05
5611,02,01,1,02,02
3755,01,02,1,01,05
8051,02,01,1,02,02
773,02,05,0,01,02
3160,02,01,0,01,10
397,01,05,0,01,04
8292,03,03,0,01,09
2001,02,03,0,01,10
5200,01,02,1,02,04
6206,02,01,1,02,07
5425,02,01,1,02,07
1641,03,03,0,01,09
3531,01,04,0,01,09
4885,02,01,1,02,02
2648,02,01,1,02,02
9255,03,03,0,01,09
642,03,03,0,01,01
7546,02,01,1,02,07
2886,03,03,0,01,09
9694,01,02,0,01,02
482,01,03,0,01,09
2473,02,01,1,02,07
7118,02,01,1,02,02
1601,01,05,0,01,06
4785,02,01,1,02,07
4436,02,06,0,01,05
7322,02,01,1,02,02
6359,02,07,0,02,08
5886,02,06,0,01,05
3282,03,03,0,01,09
1647,03,01,0,01,05
2192,01,02,1,02,04
5242,02,01,1,02,07
9759,02,03,0,01,10
4203,02,01,1,02,07
548,02,01,1,02,07
8450,02,01,1,02,02
4969,03,03,0,01,09
3746,03,03,0,01,06
4519,02,01,1,02,07
4919,02,01,1,02,02
468,03,06,0,01,01
114,03,03,0,01,09
8486,01,01,0,01,09
8655,01,02,0,01,04
5154,02,01,1,02,07
5041,02,01,1,02,07
7693,03,03,0,01,09
9029,03,03,0,01,09
4691,02,01,1,02,02
2540,02,01,1,02,02
3193,02,01,1,02,07
9902,01,03,0,01,03
810,02,07,0,02,08
8363,02,01,1,02,02
90,02,01,1,02,07
3309,02,01,1,02,07
6725,02,01,1,02,07
6766,03,02,0,01,04
3122,03,03,0,01,09
9064,02,01,1,02,07
8496,03,03,0,01,09
3152,02,01,1,02,07
8185,03,03,0,01,09
8472,03,03,0,01,09
5936,02,01,0,01,05
4856,03,03,0,01,09
8754,02,06,0,01,07
6366,03,03,0,01,09
8733,02,06,0,01,05
1913,02,06,0,01,06
312,02,01,1,02,02
9238,02,01,0,01,03
561,03,05,0,01,04
3329,02,01,1,02,02
4699,02,01,1,02,07
496,03,03,0,01,09
5305,02,01,1,02,07
2026,02,01,1,02,02
1303,03,03,0,01,09
7581,02,01,1,02,07
3808,03,03,0,01,09
1337,03,03,0,01,09
1466,02,01,1,02,02
113,02,03,0,01,03
7543,03,03,0,01,09
973,02,01,1,02,02
47,02,01,1,02,02
4500,01,02,0,01,06
996,03,03,0,01,09
8956,02,01,1,02,07
5786,02,01,1,02,02
1833,02,06,0,01,06
5874,02,06,0,01,05
1688,02,01,1,02,02
2889,03,03,0,01,09
8411,02,01,1,02,07
6679,02,01,1,02,07
1989,01,02,0,01,02
6160,02,01,1,02,02
2220,02,01,1,02,02
7550,03,01,0,01,06
4774,03,03,0,01,09
6779,02,01,1,02,07
6824,02,02,0,01,05
2119,01,05,0,01,08
6825,02,01,1,02,07
2521,03,03,0,01,09
5078,02,01,1,02,07
304,02,01,1,02,07
5703,02,01,1,02,02
8744,02,01,0,01,05
5741,01,04,0,01,05
3538,02,01,1,02,02
3719,03,03,0,01,09
8689,01,02,1,01,05
1269,02,01,1,02,07
7598,02,01,1,02,02
8884,02,01,1,02,07
1482,02,04,0,01,01
5412,02,01,1,02,07
6226,02,01,0,01,10
1239,02,01,1,02,07
9669,02,02,1,02,08
7820,02,06,0,01,05
7131,03,03,0,01,09
2293,03,06,0,01,07
103,02,01,1,02,07
7370,03,03,0,01,09
29,02,01,1,02,07
4747,02,05,0,01,08
6598,02,01,1,02,02
6719,03,03,0,01,09
7577,02,01,1,02,07
5532,01,02,0,01,05
493,03,03,0,01,09
7566,03,03,0,01,09
7035,02,01,1,02,07
9352,02,03,0,01,02
5023,01,05,0,01,07
545,03,03,0,01,09
3982,02,06,0,01,03
2902,01,02,0,01,04
3240,02,01,1,02,02
955,03,03,0,01,09
3061,02,01,1,02,07
6180,02,01,1,02,07
8882,03,03,0,01,05
5649,03,03,0,01,04
691,01,03,0,01,05
9583,03,06,0,01,10
8091,01,03,0,01,04
6218,03,02,0,01,05
8590,01,03,0,01,08
5788,03,01,0,01,06
8179,02,01,1,02,07
8816,02,01,1,02,02
1086,02,01,1,02,02
3379,03,03,0,01,09
4107,02,05,0,01,08
582,01,05,0,01,01
8445,01,05,0,01,07
4246,02,01,1,02,07
2517,02,02,0,01,05
3583,03,03,0,01,09
112,02,01,0,01,05
366,02,06,0,01,07
8866,02,06,0,01,02
7980,02,04,0,01,02
4454,03,03,0,01,09
4389,02,02,0,01,07
1702,03,05,0,01,08
4040,02,02,0,01,05
4939,01,02,1,01,05
9716,02,06,0,01,04
2736,02,01,1,02,02
4067,03,04,0,01,06
3374,01,03,0,01,06
9385,02,01,0,01,05
5320,03,03,0,01,09
556,03,04,0,01,09
7158,02,01,0,01,05
4131,01,02,1,01,05
3126,01,03,0,01,09
8856,01,02,1,01,05
4418,03,04,0,01,08
5055,02,01,1,02,07
7868,02,02,0,01,10
8684,02,01,1,02,07
1653,02,01,1,02,02
225,02,05,0,01,07
3981,02,01,1,02,02
7345,02,01,1,02,02
67,02,06,0,01,05
2775,02,01,1,02,07
6030,02,04,0,01,06
1810,02,01,1,02,07
2325,02,01,1,02,07
1525,02,06,0,01,03
260,03,03,0,01,06
7205,02,01,1,02,07
5785,01,02,1,02,08
5117,02,03,0,01,07
739,02,01,1,02,02
4431,03,06,0,01,06
4219,02,01,1,02,07
2390,02,01,1,02,07
1568,02,02,0,01,01
3012,02,03,0,01,08
8740,02,02,0,01,05
8879,03,04,0,01,07
1542,02,01,1,02,02
2168,01,02,0,01,06
7893,02,01,1,02,02
8834,03,02,0,01,06
5000,01,03,0,01,04
4263,02,01,1,02,02
7686,03,03,0,01,09
1814,02,01,1,02,07
7171,02,02,0,01,04
965,01,04,0,01,01
1313,01,03,0,01,10
2733,02,01,1,02,02
6544,01,02,1,01,05
8676,02,03,0,01,02
1455,02,01,1,02,07
4539,02,01,1,02,07
9118,03,03,0,01,09
591,03,03,0,01,09
4733,02,01,1,02,02
5783,02,03,1,02,08
5272,03,05,0,01,07
1972,03,05,0,01,09
6837,02,01,1,02,02
8035,02,06,0,01,05
6721,01,05,0,01,08
4521,03,03,0,01,09
1011,01,02,0,01,09
3233,01,06,0,01,05
488,02,01,1,02,02
5184,02,01,0,01,05
4645,02,01,1,02,02
4801,02,06,0,01,05
7105,01,04,0,01,01
866,02,01,1,02,02
9895,03,03,0,01,09
3016,02,01,0,01,05
2852,02,06,0,01,05
279,02,06,0,01,05
2421,01,02,0,01,07
2261,02,01,1,02,07
4480,03,06,0,01,07
8941,01,02,1,01,05
9507,03,06,0,01,03
6785,02,01,1,02,07
243,02,01,1,02,07
7865,02,01,1,02,02
6309,03,02,0,01,02
596,03,06,0,01,09
3709,03,03,0,01,09
1854,02,01,1,02,07
497,02,05,0,01,01
2394,02,02,0,01,05
8823,02,02,0,01,05
1944,03,01,0,01,06
9299,03,06,0,01,07
7817,02,01,1,02,07
1637,02,01,1,02,07
7501,01,03,0,01,10
317,01,03,0,01,06
7439,02,05,0,01,04
7625,02,01,1,02,07
8708,03,03,0,01,09
8254,02,01,1,02,07
8397,02,01,0,01,05
8764,02,04,0,01,08
2590,02,01,1,02,02
1759,02,05,0,01,03
9573,03,03,0,01,09
8182,02,01,1,02,07
9834,02,01,1,02,07
7561,02,02,0,01,02
6267,03,06,0,01,08
351,03,05,0,01,05
6446,02,06,0,01,05
6258,01,06,0,01,02
6662,03,03,0,01,09
8898,03,01,0,01,07
671,02,04,0,01,04
2269,02,01,1,02,02
592,03,02,0,01,05
1787,03,03,0,01,09
1097,03,03,0,01,09
478,02,01,1,02,07
9249,02,02,0,01,05
4281,02,04,0,01,05
564,02,01,0,01,01
7965,02,06,0,01,05
6100,01,02,0,01,06
1053,02,01,1,02,07
6062,03,03,0,01,09
5290,01,05,0,01,08
6614,02,02,0,01,05
8746,03,03,0,01,09
5848,02,06,0,01,05
454,02,01,1,02,02
2607,02,02,0,01,05
6397,02,05,0,01,08
7805,03,03,0,01,09
9485,03,04,0,01,02
8084,02,03,0,01,06
4613,01,02,1,01,05
7748,01,05,0,01,04
3546,01,02,0,01,05
4379,02,01,1,02,02
8342,02,06,0,01,05
3688,02,01,1,02,07
2369,03,04,0,01,01
9631,03,03,0,01,09
2502,02,06,0,01,05
9135,02,01,0,01,05
4132,03,03,0,01,09
5634,02,06,0,01,05
7460,02,06,0,01,05
1359,02,01,1,02,07
2465,02,01,1,02,07
9787,02,01,1,02,02
6273,03,03,0,01,09
7428,03,03,0,01,03
8570,02,06,0,01,05
5118,01,06,0,01,08
4365,01,01,0,01,06
8484,03,03,0,01,09
5332,02,01,1,02,07
9342,02,01,1,02,07
9219,02,01,1,02,02
2251,03,03,0,01,08
4313,02,01,1,02,02
917,02,05,0,01,09
1606,02,05,0,01,07
3759,02,01,1,02,07
7328,02,02,0,01,05
3182,01,01,0,01,03
6178,01,02,0,01,05
54,02,02,0,01,05
8478,03,03,0,01,09
3046,02,06,0,01,05
7760,02,06,0,01,05
2523,02,01,1,02,07
1857,02,01,0,01,05
6368,03,03,0,01,09
6671,01,02,1,01,05
3614,03,03,0,01,09
208,02,01,1,02,02
7030,02,01,1,02,07
508,03,03,0,01,09
4239,02,01,1,02,07
4953,02,01,1,02,02
1865,02,03,0,01,10
5671,02,01,1,02,02
8728,03,01,0,01,06
8439,02,02,0,02,04
7055,02,03,1,02,08
7244,03,03,0,01,09
3283,02,01,0,01,03
5101,02,01,1,02,02
5020,02,01,1,02,02
7402,02,01,1,02,07
1878,02,04,0,01,01
6883,02,01,1,02,02
1091,02,04,0,01,03
349,03,06,0,01,09
3722,02,01,1,02,07
6759,02,03,1,02,08
808,01,03,0,01,09
